,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
29074,14354,silver,2021-08-06,2021-08-08,2,68.0,15.6,Clothes & Shoes,Shoes,Tracker Shoes,Soccer Slide Bathing Sandal,US,3Top Sports
29751,71412,gold,2021-08-06,2021-08-11,2,127.0,28.0,Sports,Running - Jogging,Jogging,Pants N,ES,Luna sastreria S.A.
31538,76782,gold,2021-08-06,2021-08-07,2,207.0,51.85,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Structure Triax,US,Eclipse Inc
33204,5787,silver,2021-08-06,2021-08-07,2,114.6,25.45,Sports,Running - Jogging,Jogging,SweatPants Sweat Pants C-Logo,US,A Team Sports
35860,41100,gold,2021-08-06,2021-08-07,3,38.1,5.75,Children,Children Sports,"Olssons, Kids",Bike.Pants  Children's Biking Pants 95% Cotto,ES,Sportico
36278,34417,silver,2021-08-06,2021-08-08,1,12.7,5.75,Outdoors,Outdoors,Gloves & Mittens,Adult Mitten,US,AllSeasons Outdoor Clothing
36635,62137,silver,2021-08-06,2021-08-09,2,55.4,13.75,Clothes & Shoes,Clothes,Tracker Clothes,"Essential Men's T-Shirt w/V-neck, Small Logo",GB,Greenline Sports Ltd
36636,74871,silver,2021-08-06,2021-08-09,2,55.4,13.75,Clothes & Shoes,Clothes,Tracker Clothes,"Essential Men's T-Shirt w/V-neck, Small Logo",GB,Greenline Sports Ltd
37871,35630,silver,2021-08-06,2021-08-11,3,32.97,5.6,Sports,Assorted Sports Articles,Assorted Sports articles,Glidie Gloss Wine,CA,CrystalClear Optics Inc
39221,5927,silver,2021-08-06,2021-08-09,2,171.6,39.05,Clothes & Shoes,Shoes,Tracker Shoes,Hi Response Women's Aerobic Shoes Large,US,3Top Sports
41638,2806,gold,2021-08-06,2021-08-10,2,25.8,5.45,Sports,Assorted Sports Articles,Assorted Sports articles,Goodtime Toilet Bag,ES,Luna sastreria S.A.
43170,46430,gold,2021-08-06,2021-08-07,5,516.5,49.2,Sports,Assorted Sports Articles,Skates,Rollerskate  Roller Skates Nitro w. Nylon,PT,Magnifico Sports
44328,83109,silver,2021-08-06,2021-08-07,3,191.4,30.8,Outdoors,Outdoors,Sleepingbags,"Trekker  Medium Sleeping Bag, Right, Graphite",DK,Top Sports
44762,64960,silver,2021-08-06,2021-08-08,1,39.8,20.85,Sports,Assorted Sports Articles,Assorted Sports articles,Fga Home Children's Shorts,US,Fga Sports Inc
46553,72393,silver,2021-08-06,2021-08-11,2,519.8,125.7,Sports,Golf,Golf,Grandslam Staff Fs Metal Matrix Fair,GB,GrandSlam Sporting Goods Ltd
47062,3271,silver,2021-08-06,2021-08-07,3,285.0,43.25,Clothes & Shoes,Clothes,Tracker Clothes,Hot Stuff,US,3Top Sports
49106,4436,silver,2021-08-06,2021-08-10,2,192.0,43.75,Clothes & Shoes,Clothes,Orion,Women's Aerobic Shoes Leggera,US,3Top Sports
49262,85824,silver,2021-08-06,2021-08-08,2,113.6,25.9,Clothes & Shoes,Clothes,Tracker Clothes,Comp.blues Women's Pant,US,3Top Sports
49755,90369,silver,2021-08-06,2021-08-08,2,99.0,24.85,Clothes & Shoes,Clothes,Eclipse Clothing,"Trois Fit Tights, Essentials Performance",US,Eclipse Inc
50117,89181,platinum,2021-08-06,2021-08-08,2,73.4,16.75,Children,Children Sports,Tracker Kid's Clothes,Kola Children's Shoes,US,3Top Sports
50715,80415,silver,2021-08-06,2021-08-11,3,185.7,26.75,Clothes & Shoes,Clothes,Street Wear,Tyfoon Morris Polo T-Shirt,AU,Typhoon Clothing
51187,43474,gold,2021-08-06,2021-08-10,2,27.6,6.3,Sports,Racket Sports,Racket Sports,"Memhis 350,Yellow Medium, 6-pack tube",GB,British Sports Ltd
51289,47386,platinum,2021-08-06,2021-08-09,2,42.6,9.05,Children,Children Sports,"N.D. Gear, Kids",O'my Children's Shorts,ES,Luna sastreria S.A.
51875,19291,gold,2021-08-06,2021-08-09,2,26.2,5.9,Clothes & Shoes,Clothes,Tracker Clothes,Essential Trunk 2 Swimming Trunks,US,3Top Sports
52915,2027,silver,2021-08-06,2021-08-09,2,130.4,31.35,Clothes & Shoes,Clothes,Orion,Rugged Women's Walking Shoes,CA,Fuller Trading Co.
54365,43348,gold,2021-08-06,2021-08-10,2,40.0,9.2,Clothes & Shoes,Clothes,Tracker Clothes,Capitol Toilet Bag,US,3Top Sports
