,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
26576,54740,gold,2021-07-05,2021-07-08,2,337.4,76.55,Sports,Assorted Sports Articles,Assorted Sports articles,Proskater Viablade Tx Women's Fitness,US,Roll-Over Inc
26676,22404,silver,2021-07-05,2021-07-09,2,71.4,15.55,Sports,Swim Sports,Bathing Suits,Sunfit Mimoun Swim Suit,US,Nautlius SportsWear Inc
28609,23226,silver,2021-07-05,2021-07-07,1,87.2,34.9,Sports,Winter Sports,Winter Sports,Amber Cc,CA,CrystalClear Optics Inc
29312,45751,silver,2021-07-05,2021-07-07,2,243.2,57.85,Clothes & Shoes,Clothes,Orion,Trooper Ii Dmx-2x Men's Walking Shoes,CA,Fuller Trading Co.
31075,22216,silver,2021-07-05,2021-07-06,2,151.6,36.25,Clothes & Shoes,Clothes,Orion,Classic Men's Leisure Shoes,CA,Fuller Trading Co.
32135,82499,silver,2021-07-05,2021-07-07,1,27.9,12.1,Sports,Team Sports,Soccer,Bruce Lance,US,Teamsports Inc
33219,86985,gold,2021-07-05,2021-07-07,3,222.6,32.3,Sports,Assorted Sports Articles,Assorted Sports articles,Midnight Blue,CA,CrystalClear Optics Inc
37285,75616,silver,2021-07-05,2021-07-10,2,38.8,9.8,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Athletic Shorts,US,Eclipse Inc
37312,52988,gold,2021-07-05,2021-07-07,2,190.0,39.4,Sports,Assorted Sports Articles,Assorted Sports articles,Sweat with Hood,ES,Luna sastreria S.A.
42590,73491,silver,2021-07-05,2021-07-10,2,361.4,90.45,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men's Air Zoom Total 90 F.G Shoes,US,Eclipse Inc
42755,42781,platinum,2021-07-05,2021-07-10,1,26.8,12.15,Sports,Winter Sports,Winter Sports,Shine Black PRO,CA,CrystalClear Optics Inc
45582,49593,gold,2021-07-05,2021-07-07,1,115.8,48.7,Clothes & Shoes,Clothes,Knitwear,Mayday Resque Fleece Pullover,US,Mayday Inc
49201,25320,gold,2021-07-05,2021-07-12,2,76.2,19.15,Children,Children Sports,"Eclipse, Kid's Clothes",Toddle Knit Crew,US,Eclipse Inc
52718,33067,silver,2021-07-05,2021-07-09,3,88.2,10.4,Sports,Swim Sports,Bathing Suits,Ass. Shorts Shorts,FR,Le Blanc S.A.
54002,88137,gold,2021-07-05,2021-07-10,2,252.6,62.6,Sports,Golf,Golf,Hi-fly Micro Groove Tradi.Flange,NL,Van Dammeren International
