,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
34508,60146,gold,2021-06-17,2021-06-19,2,26.6,4.9,Sports,Golf,Golf,Bb Softspikes - Xp 22-pack.,GB,TeeTime Ltd
35869,13772,gold,2021-06-17,2021-06-18,2,27.2,6.85,Children,Children Sports,"Eclipse, Kid's Clothes",Toto Band - 3-pack,US,Eclipse Inc
36320,29792,silver,2021-06-17,2021-06-21,2,23.2,5.4,Sports,Assorted Sports Articles,Assorted Sports articles,Dark Grey,CA,CrystalClear Optics Inc
38365,36263,silver,2021-06-17,2021-06-22,2,196.2,45.7,Clothes & Shoes,Shoes,Tracker Shoes,Hardcore Shoes,GB,Greenline Sports Ltd
38814,87848,silver,2021-06-17,2021-06-23,2,156.0,35.55,Clothes & Shoes,Clothes,LSF,Cross Nubuck Women's Street Shoes,US,3Top Sports
39184,56023,silver,2021-06-17,2021-06-22,2,220.6,55.25,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Killer Pants,US,Eclipse Inc
39413,55759,silver,2021-06-17,2021-06-21,1,76.0,33.75,Children,Children Sports,"A-Team, Kids",Ottis Children's Legend Suit,US,A Team Sports
40970,20165,gold,2021-06-17,2021-06-23,2,483.4,118.9,Sports,Assorted Sports Articles,Skates,N.d.gear  Roller Skates Ff80l 78 millimetre/7,PT,Magnifico Sports
42626,19417,silver,2021-06-17,2021-06-18,1,23.0,10.55,Clothes & Shoes,Clothes,Tracker Clothes,Bra BBO,US,3Top Sports
46409,58750,silver,2021-06-17,2021-06-18,1,95.7,41.5,Sports,Winter Sports,Winter Sports,"Like Regulator,Slate Cc",CA,CrystalClear Optics Inc
46861,12554,silver,2021-06-17,2021-06-20,3,1406.7,237.05,Sports,Assorted Sports Articles,Skates,Perfect Fit Women's Roller Skates Custom,US,Twain Inc
46879,52240,silver,2021-06-17,2021-06-22,3,153.9,22.5,Sports,Assorted Sports Articles,Assorted Sports articles,Montevideo Shorts,ES,Luna sastreria S.A.
47400,2117,platinum,2021-06-17,2021-06-21,3,144.3,19.25,Clothes & Shoes,Clothes,Green Tomato,Green Lime Hooded Crew Top,US,Green Lime Sports Inc
48129,10952,silver,2021-06-17,2021-06-21,3,69.6,9.7,Sports,Assorted Sports Articles,Assorted Sports articles,Force Classic Children's Pants,BE,Force Sports
51904,34573,silver,2021-06-17,2021-06-18,2,70.2,14.7,Sports,Swim Sports,Bathing Suits,Men's Panel-18 Swimming Trunks,US,Dolphin Sportswear Inc
52783,51224,silver,2021-06-17,2021-06-21,2,79.6,20.0,Children,Children Sports,"Eclipse, Kid's Shoes",Toddle Children's Understudy(Bp) Shoes,US,Eclipse Inc
53734,25859,silver,2021-06-17,2021-06-20,2,92.8,19.95,Sports,Swim Sports,Bathing Suits,Sunfit Blinka Swimming Trunks,US,Nautlius SportsWear Inc
53804,30130,gold,2021-06-17,2021-06-21,3,101.7,16.35,Children,Children Sports,"Osprey, Kids",Steamboat Children's Polyester Suit,US,Triple Sportswear Inc
53891,63303,gold,2021-06-17,2021-06-21,2,224.8,77.4,Sports,Assorted Sports Articles,Skates,Rollerskate Roller Skates Ultra-Extreme,PT,Magnifico Sports
54237,92620,gold,2021-06-17,2021-06-22,1,74.0,36.95,Clothes & Shoes,Clothes,Eclipse Clothing,Proficient Watch Mett.Putty/Blue Chamb,US,Eclipse Inc
