,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
28279,78686,silver,2021-06-06,2021-06-08,2,28.4,6.45,Children,Children Sports,"Osprey, Kids",Osprey France Nylon Shorts,US,Triple Sportswear Inc
29265,30722,gold,2021-06-06,2021-06-07,2,787.8,194.6,Sports,Assorted Sports Articles,Skates,Perfect Fit Men's Roller Skates,US,Twain Inc
33137,9751,silver,2021-06-06,2021-06-08,3,58.8,10.55,Sports,Team Sports,Baseball,Helmet XL,US,Miller Trading Inc
34753,41193,silver,2021-06-06,2021-06-11,1,298.1,186.85,Sports,Indoor Sports,Fitness,Letour Mag Plus Bike-Buy Now Paper,NL,TrimSport B.V.
35032,18087,gold,2021-06-06,2021-06-09,2,60.8,9.2,Sports,Swim Sports,Bathing Suits,Sharky Swimming Trunks,US,Dolphin Sportswear Inc
40028,39042,silver,2021-06-06,2021-06-07,2,94.0,21.45,Clothes & Shoes,Shoes,Shoes,Allinall Star Men's Canvas Shoes,SE,Petterson AB
40265,11142,gold,2021-06-06,2021-06-09,2,35.4,8.0,Clothes & Shoes,Clothes,Shorts,Carribian Women's Jersey Shorts,US,A Team Sports
40685,11549,silver,2021-06-06,2021-06-07,2,135.6,29.45,Sports,Team Sports,Soccer,Goalkeeper Gloves,US,Teamsports Inc
42690,82190,gold,2021-06-06,2021-06-11,2,51.6,11.05,Sports,Assorted Sports Articles,Assorted Sports articles,Eliza Short Tights,ES,Luna sastreria S.A.
44327,34020,gold,2021-06-06,2021-06-11,2,127.6,30.8,Outdoors,Outdoors,Sleepingbags,"Trekker  Medium Sleeping Bag, Right, Graphite",DK,Top Sports
44669,13593,gold,2021-06-06,2021-06-09,2,247.6,61.8,Clothes & Shoes,Clothes,Tracker Clothes,N.d.gear Women's Firewire,GB,Greenline Sports Ltd
44796,35772,gold,2021-06-06,2021-06-14,2,294.2,58.85,Sports,Golf,Golf Clothes,Eagle Windstopper Sweat Neck,US,HighPoint Trading
45076,71364,gold,2021-06-06,2021-06-11,3,147.6,24.7,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Brand Pants,US,Eclipse Inc
46541,31125,gold,2021-06-06,2021-06-08,2,163.98,51.35,Sports,Assorted Sports Articles,Assorted Sports articles,Copper,GB,Royal Darts Ltd
46577,87958,platinum,2021-06-06,2021-06-07,2,220.2,52.55,Clothes & Shoes,Clothes,Orion,Women's Trainer Aerobic Shoes,CA,Fuller Trading Co.
47061,1399,gold,2021-06-06,2021-06-12,2,190.0,43.25,Clothes & Shoes,Clothes,Tracker Clothes,Hot Stuff,US,3Top Sports
49404,43071,silver,2021-06-06,2021-06-10,2,60.6,9.7,Sports,Swim Sports,Bathing Suits,Moveit Short Swimming Trunks,US,Dolphin Sportswear Inc
