,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
27312,18278,silver,2021-08-29,2021-08-30,1,533.2,251.35,Sports,Indoor Sports,Fitness,Letour Heart Bike,NL,TrimSport B.V.
32032,54540,silver,2021-08-29,2021-09-07,1,57.9,24.4,Outdoors,Outdoors,Anoraks & Parkas,Lh Classic Reinforced Cargo Pants,US,AllSeasons Outdoor Clothing
33139,2529,silver,2021-08-29,2021-09-07,2,39.2,10.55,Sports,Team Sports,Baseball,Helmet XL,US,Miller Trading Inc
33917,64845,silver,2021-08-29,2021-09-01,3,56.4,8.55,Sports,Team Sports,Soccer,Fanatic Blue/Yellow/Blue,US,Teamsports Inc
34360,87723,gold,2021-08-29,2021-09-02,3,27.0,4.45,Sports,Golf,Golf,Hi-fly Xl2000 Magna Extr.Control,NL,Van Dammeren International
36752,64517,silver,2021-08-29,2021-09-04,2,37.2,8.5,Sports,Team Sports,Soccer,Prosoccer  Club Football 5/32 (Replica) Synth,US,Teamsports Inc
37516,85407,gold,2021-08-29,2021-09-02,2,14.4,3.25,Clothes & Shoes,Shoes,Tracker Shoes,Sole Double Active Insole,US,3Top Sports
38264,60721,silver,2021-08-29,2021-09-01,1,75.5,37.85,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Micro Fibre 1/2 Zip Jacket,US,Eclipse Inc
38265,91531,silver,2021-08-29,2021-09-03,2,151.0,37.85,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Micro Fibre 1/2 Zip Jacket,US,Eclipse Inc
38647,89342,silver,2021-08-29,2021-09-02,3,148.5,24.2,Sports,Golf,Golf,Tee18 Troon 7  Black/Red,NL,Van Dammeren International
40395,77394,silver,2021-08-29,2021-09-04,2,27.2,5.6,Sports,Assorted Sports Articles,Assorted Sports articles,Eagle Glass Pearl,CA,CrystalClear Optics Inc
40441,38853,gold,2021-08-29,2021-09-02,2,48.4,12.2,Clothes & Shoes,Clothes,Eclipse Clothing,Oregon Tactel Shorts,US,Eclipse Inc
43380,63127,gold,2021-08-29,2021-09-02,3,118.2,17.8,Children,Children Sports,"Lucky Guy, Kids",Bozeman Rain & Storm Set,US,AllSeasons Outdoor Clothing
45318,50669,gold,2021-08-29,2021-09-02,3,218.97,45.35,Clothes & Shoes,Shoes,Tracker Shoes,South Peak Women's Light Indoor Shoes,US,3Top Sports
47375,36273,silver,2021-08-29,2021-09-03,2,91.4,21.7,Sports,Assorted Sports Articles,Assorted Sports articles,Pacific Bag,US,Miller Trading Inc
48426,76168,silver,2021-08-29,2021-08-31,2,114.2,28.65,Sports,Golf,Golf,Proplay Pro Series Ps2,NL,Van Dammeren International
48946,92030,silver,2021-08-29,2021-09-01,2,60.0,12.05,Sports,Assorted Sports Articles,Assorted Sports articles,"Foam Ring, Black",GB,Royal Darts Ltd
52835,50851,silver,2021-08-29,2021-09-01,2,72.6,18.25,Clothes & Shoes,Clothes,Eclipse Clothing,Nylon Satchel,US,Eclipse Inc
