,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
32030,55618,silver,2021-04-25,2021-04-26,1,57.9,24.4,Outdoors,Outdoors,Anoraks & Parkas,Lh Classic Reinforced Cargo Pants,US,AllSeasons Outdoor Clothing
32165,36535,gold,2021-04-25,2021-04-26,1,29.0,13.9,Clothes & Shoes,Clothes,Orion Clothing,Zx Core V-Neck Tank Top,CA,Fuller Trading Co.
32638,80018,silver,2021-04-25,2021-05-01,2,508.4,115.6,Sports,Racket Sports,Racket Sports,Smasher Super Rq Ti 700 Long Tennis,GB,British Sports Ltd
33285,7814,silver,2021-04-25,2021-04-26,1,48.4,21.5,Sports,Running - Jogging,Jogging,"A-team Sweat w/small Zipper,C-Logo",US,A Team Sports
33420,82271,gold,2021-04-25,2021-04-30,1,48.2,20.75,Sports,Assorted Sports Articles,Assorted Sports articles,Fred T-Shirt,ES,Luna sastreria S.A.
38569,56817,gold,2021-04-25,2021-04-27,2,471.8,116.6,Sports,Assorted Sports Articles,Skates,Cool Fit Women's Roller Skates,US,Twain Inc
40969,54308,silver,2021-04-25,2021-04-28,2,483.4,118.9,Sports,Assorted Sports Articles,Skates,N.d.gear  Roller Skates Ff80l 78 millimetre/7,PT,Magnifico Sports
42703,3521,gold,2021-04-25,2021-05-02,1,18.3,7.4,Sports,Swim Sports,Bathing Suits,"K2 Mirror Goggles, Assorted colours",US,Nautlius SportsWear Inc
42840,26192,gold,2021-04-25,2021-04-29,1,47.8,24.0,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Cargo Short,US,Eclipse Inc
51184,24065,gold,2021-04-25,2021-04-26,1,13.8,6.3,Sports,Racket Sports,Racket Sports,"Memhis 350,Yellow Medium, 6-pack tube",GB,British Sports Ltd
53194,17808,silver,2021-04-25,2021-04-29,1,41.1,18.75,Children,Children Sports,Tracker Kid's Clothes,Kola Cf Velcro Children's Shoes,US,3Top Sports
