,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
35779,2698,silver,2021-05-30,2021-06-03,3,117.6,15.8,Sports,Swim Sports,Bathing Suits,Swim Suit Basic,US,Dolphin Sportswear Inc
36125,10341,silver,2021-05-30,2021-06-02,1,217.0,90.4,Sports,Racket Sports,Racket Sports,Smasher Rd Ti 70 Tennis Racket,GB,British Sports Ltd
38766,27194,silver,2021-05-30,2021-06-04,1,97.3,44.25,Clothes & Shoes,Shoes,Shoes,Soft 140 Men's Running Shoes,US,Pro Sportswear Inc
44779,94197,gold,2021-05-30,2021-06-05,2,47.4,10.0,Sports,Swim Sports,Bathing Suits,Mary Bikini Top B,ES,Luna sastreria S.A.
46381,85247,gold,2021-05-30,2021-06-01,1,23.1,9.55,Children,Children Sports,"N.D. Gear, Kids",Yates Swim Tights London,ES,Luna sastreria S.A.
48405,8846,silver,2021-05-30,2021-06-01,1,61.3,28.15,Clothes & Shoes,Clothes,T-Shirts,Agr Oval Sweat,GB,Greenline Sports Ltd
50265,26949,gold,2021-05-30,2021-06-05,1,43.8,20.8,Clothes & Shoes,Clothes,Orion Clothing,Hightech Women's Short Tights,CA,Fuller Trading Co.
52826,1702,silver,2021-05-30,2021-06-04,3,138.3,20.65,Clothes & Shoes,Clothes,Tracker Clothes,Easypack Line Carry Bag,US,3Top Sports
52882,76122,gold,2021-05-30,2021-05-31,1,33.5,15.25,Children,Children Sports,Tracker Kid's Clothes,K Street Shoes,US,3Top Sports
53054,47180,silver,2021-05-30,2021-06-01,1,37.7,16.55,Clothes & Shoes,Clothes,Osprey,Osprey King Backpack '99,US,Triple Sportswear Inc
54386,13298,gold,2021-05-30,2021-06-10,1,26.9,13.55,Clothes & Shoes,Clothes,Eclipse Clothing,Towel,US,Eclipse Inc
