,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
30512,74018,silver,2021-07-31,2021-08-01,3,73.2,10.6,Clothes & Shoes,Clothes,Street Wear,Tyfoon Brake Shorts,AU,Typhoon Clothing
30773,12990,silver,2021-07-31,2021-08-05,1,42.1,19.9,Sports,Assorted Sports Articles,Assorted Sports articles,Grandslam Stutesman Tour 23 Jr.Alu Tennis,GB,GrandSlam Sporting Goods Ltd
31679,4332,silver,2021-07-31,2021-08-02,2,24.6,5.2,Sports,Assorted Sports Articles,Assorted Sports articles,Fleece Headband,ES,Luna sastreria S.A.
33307,92275,silver,2021-07-31,2021-08-01,2,69.4,16.25,Sports,Assorted Sports Articles,Assorted Sports articles,"Sealion Junior,Blue/Balck Sleeping Bag",DK,Top Sports
34217,43079,silver,2021-07-31,2021-08-18,2,72.2,16.3,Children,Children Sports,"Osprey, Kids",Osprey Guardian Low Jr.Football Boots,US,Triple Sportswear Inc
37056,14758,silver,2021-07-31,2021-08-02,3,74.7,11.2,Clothes & Shoes,Clothes,Tracker Clothes,Logo Coord.Chelsea 5 Men's Shorts,US,3Top Sports
37226,75360,silver,2021-07-31,2021-08-04,2,14.8,2.45,Sports,Racket Sports,Racket Sports,Tieman Grip 36-pack,FR,Le Blanc S.A.
37870,53561,gold,2021-07-31,2021-08-06,2,26.8,5.6,Sports,Assorted Sports Articles,Assorted Sports articles,Glidie Gloss Wine,CA,CrystalClear Optics Inc
38645,19516,gold,2021-07-31,2021-08-06,4,198.0,24.2,Sports,Golf,Golf,Tee18 Troon 7  Black/Red,NL,Van Dammeren International
39071,71146,gold,2021-07-31,2021-08-03,2,203.0,46.25,Clothes & Shoes,Shoes,Shoes,Soft Alta Plus Women's Indoor Shoes,US,Pro Sportswear Inc
39548,73881,silver,2021-07-31,2021-08-02,2,205.98,85.8,Sports,Assorted Sports Articles,Skates,Rollerskate Roller Skates Sq7 76mm/78a,PT,Magnifico Sports
43603,72698,gold,2021-07-31,2021-08-02,1,94.9,43.15,Clothes & Shoes,Clothes,Tracker Clothes,Cotton,US,3Top Sports
45179,8444,silver,2021-07-31,2021-08-05,2,75.6,17.2,Clothes & Shoes,Clothes,Tracker Clothes,Casual.duke 2-Layer Pants,US,3Top Sports
45655,54749,gold,2021-07-31,2021-08-03,2,39.6,8.05,Sports,Swim Sports,Bathing Suits,Black Flexsoft Metal Goggles,US,Nautlius SportsWear Inc
46749,87172,silver,2021-07-31,2021-08-06,2,34.8,8.05,Clothes & Shoes,Clothes,Tracker Clothes,Kaitum Bikini Pants,US,3Top Sports
48644,42603,gold,2021-07-31,2021-08-17,2,24.4,5.4,Sports,Golf,Golf,Grandslam Staff Flex Mhl Golf Gloves,US,Carolina Sports
48766,21259,silver,2021-07-31,2021-08-05,1,21.4,8.9,Clothes & Shoes,Clothes,Stockings & Socks,Hawkins Tk2 Men's Trekking Socks,US,Sockeye Sportswear Inc
49818,15788,silver,2021-07-31,2021-08-04,2,173.0,34.65,Sports,Running - Jogging,Jogging,Triffy Top with Hood,NL,Triffy B.V.
51159,1036,silver,2021-07-31,2021-08-02,2,7.4,1.3,Sports,Assorted Sports Articles,Assorted Sports articles,Capsy Hood,US,Nautlius SportsWear Inc
52062,45608,gold,2021-07-31,2021-08-13,2,149.6,37.35,Clothes & Shoes,Clothes,Eclipse Clothing,Proficient Black/Silver,US,Eclipse Inc
53969,85167,silver,2021-07-31,2021-08-01,2,64.2,14.3,Clothes & Shoes,Clothes,Tracker Clothes,Short Women's Tights,US,3Top Sports
54060,24176,gold,2021-07-31,2021-08-01,2,230.6,53.75,Clothes & Shoes,Shoes,Shoes,Ultra M878 Men's Running Shoes,US,Ultra Sporting Goods Inc
