,customer_id,customer_status,order_date,delivery_date,quantity_ordered,total_retail_price,cost_price_per_unit,product_line,product_category,product_group,product_name,supplier_country,supplier_name
21038,72561,gold,2021-05-22,2021-05-23,1,204.4,102.3,Clothes & Shoes,Clothes,Eclipse Clothing,Woman's Foxhole Jacket,US,Eclipse Inc
21272,36003,gold,2021-05-22,2021-05-28,1,101.3,50.75,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's Mid Layer Jacket,US,Eclipse Inc
21596,46289,gold,2021-05-22,2021-05-24,1,23.9,10.15,Sports,Indoor Sports,Gymnastic Clothing,"Essential 3/4 Tights, 92% Cotton",ES,Sportico
22155,15597,silver,2021-05-22,2021-05-23,1,225.5,112.85,Sports,Winter Sports,Winter Sports,Twain Women's Evolution 8.0 T Ski Boots,US,Twain Inc
28421,31628,gold,2021-05-22,2021-05-26,1,125.2,49.95,Sports,Winter Sports,Winter Sports,Black Morphe,CA,CrystalClear Optics Inc
30120,87848,silver,2021-05-22,2021-05-28,3,58.5,8.35,Sports,Assorted Sports Articles,Assorted Sports articles,Fred Check,ES,Luna sastreria S.A.
32132,20041,silver,2021-05-22,2021-05-26,2,55.8,12.1,Sports,Team Sports,Soccer,Bruce Lance,US,Teamsports Inc
32944,30759,gold,2021-05-22,2021-05-27,3,124.8,16.55,Sports,Assorted Sports Articles,Assorted Sports articles,Silver SAL,CA,CrystalClear Optics Inc
33135,4717,gold,2021-05-22,2021-05-26,2,39.2,10.55,Sports,Team Sports,Baseball,Helmet XL,US,Miller Trading Inc
34781,787,platinum,2021-05-22,2021-05-25,3,417.3,59.2,Sports,Running - Jogging,Running Clothes,Allda Jacket,ES,Luna sastreria S.A.
35457,53204,silver,2021-05-22,2021-06-03,1,350.5,175.2,Sports,Assorted Sports Articles,Skates,Proskater Coyote Off Road Roller Skates,US,Roll-Over Inc
35702,21905,gold,2021-05-22,2021-05-28,1,127.6,63.9,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Air Flatbush,US,Eclipse Inc
37076,74199,gold,2021-05-22,2021-05-25,1,39.8,17.3,Children,Children Sports,"N.D. Gear, Kids",O'my York Children's Tracking Pants,ES,Luna sastreria S.A.
39716,22112,gold,2021-05-22,2021-05-28,3,296.4,42.95,Clothes & Shoes,Shoes,Shoes,Salida Low Men's Outdoor Shoes,US,Twain Inc
43035,51023,platinum,2021-05-22,2021-05-29,3,95.7,12.85,Sports,Racket Sports,Tennis,Smasher Polo-Shirt,GB,British Sports Ltd
43976,75913,silver,2021-05-22,2021-05-27,1,273.5,114.45,Sports,Indoor Sports,Top Trim,Top Men's Stretch Ski Pants,US,Top Sports Inc
44183,65514,silver,2021-05-22,2021-05-24,1,35.2,17.7,Clothes & Shoes,Clothes,Eclipse Clothing,Big Guy Men's T-Shirt Raglan,US,Eclipse Inc
44979,91961,silver,2021-05-22,2021-05-27,2,117.2,24.8,Sports,Swim Sports,Bathing Suits,Riviera Bikini,ES,Luna sastreria S.A.
47680,73701,gold,2021-05-22,2021-05-25,1,37.8,19.0,Clothes & Shoes,Shoes,Eclipse Shoes,Woman's Canvas Gts Lite,US,Eclipse Inc
51185,41140,silver,2021-05-22,2021-05-28,3,41.4,6.3,Sports,Racket Sports,Racket Sports,"Memhis 350,Yellow Medium, 6-pack tube",GB,British Sports Ltd
51498,91458,silver,2021-05-22,2021-05-23,1,112.7,56.45,Clothes & Shoes,Shoes,Eclipse Shoes,Big Guy Men'sAir Duration Shoes,US,Eclipse Inc
53405,50381,gold,2021-05-22,2021-05-27,3,250.2,35.8,Sports,Assorted Sports Articles,Assorted Sports articles,Eliza Sweatshirt with Hood,ES,Luna sastreria S.A.
53850,18232,gold,2021-05-22,2021-05-23,1,130.6,62.9,Sports,Racket Sports,Badminton,Aftm 250 Long M Bg-65 Badminton Racket,GB,British Sports Ltd
